scenario_id,category,group,n_user_turns,condition,layer,proj_S1,proj_S2,act_norm,proj_S1_shipped,proj_S2_shipped
moral_19,moral_failure,harm_to_model,2,moderator_next,5,-0.21244837883632917,3.73612838265462,85.7690200805664,,
moral_19,moral_failure,harm_to_model,2,moderator_next,6,-12.114643538784863,-1.7857558899921326,90.46235656738281,,
moral_19,moral_failure,harm_to_model,2,moderator_next,7,-2.065246400957675,4.252843404247291,96.62753295898438,-2.0389554500579834,4.5516486167907715
moral_19,moral_failure,harm_to_model,2,moderator_next,8,-8.224377632548563,10.478672938512958,113.6676025390625,,
moral_19,moral_failure,harm_to_model,2,moderator_next,9,9.112244291615326,17.505841383372776,128.60885620117188,,
moral_19,moral_failure,harm_to_model,2,moderator_next,10,6.45045297114372,22.477259096298177,132.84361267089844,,
moral_19,moral_failure,harm_to_model,2,moderator_next,11,13.305429692168167,20.34255259183677,149.724609375,,
moral_19,moral_failure,harm_to_model,2,moderator_next,12,1.6922356193627324,15.335340321968939,148.0880889892578,,
moral_19,moral_failure,harm_to_model,2,moderator_next,13,0.04236898654887078,13.355084226432698,184.55841064453125,,
moral_19,moral_failure,harm_to_model,2,moderator_next,14,14.364764023977955,11.62376219305061,201.87759399414062,,
moral_19,moral_failure,harm_to_model,2,moderator_next,15,-23.504062694040787,-16.5341589182867,231.93626403808594,,
moral_19,moral_failure,harm_to_model,2,moderator_next,16,8.659141320759709,13.607886552781768,269.2325439453125,,
moral_19,moral_failure,harm_to_model,2,moderator_next,17,18.775882240952523,-5.11463858665628,279.2262878417969,,
moral_19,moral_failure,harm_to_model,2,moderator_next,18,-1.5526158833717965,2.501781510046995,312.885009765625,,
moral_19,moral_failure,harm_to_model,2,moderator_next,19,-11.67087484898106,6.65567916625686,321.5032653808594,,
moral_19,moral_failure,harm_to_model,2,moderator_next,20,-30.11454681709575,-3.0554231652567174,346.9980773925781,,
moral_19,moral_failure,harm_to_model,2,moderator_next,21,-28.35454557846132,1.7817493613082602,409.30364990234375,,
moral_19,moral_failure,harm_to_model,2,moderator_next,22,-2.5798960373332234,1.9323541431059716,464.6313781738281,,
moral_19,moral_failure,harm_to_model,2,moderator_next,23,-14.849894410445286,-4.114544129426365,510.9652099609375,-13.989433479660015,-4.542103895640632
moral_19,moral_failure,harm_to_model,2,moderator_next,24,10.039659937787386,-7.198902336360028,569.3665161132812,,
moral_19,moral_failure,harm_to_model,2,moderator_next,25,24.72448057560024,37.912031531546035,574.6474609375,,
moral_20,moral_failure,harm_to_model,2,assistant_next,0,3.0872701945611105,-1.296037725225045,71.73002624511719,,
moral_20,moral_failure,harm_to_model,2,assistant_next,1,-0.12145799070496655,-2.4113994421710387,76.16045379638672,,
moral_20,moral_failure,harm_to_model,2,assistant_next,2,2.0178262381758323,4.37011669383868,63.269351959228516,,
moral_20,moral_failure,harm_to_model,2,assistant_next,3,-0.2448071647837019,4.461317863127154,66.54183959960938,,
moral_20,moral_failure,harm_to_model,2,assistant_next,4,3.4997002480345465,-1.6583988431155166,71.00567626953125,,
moral_20,moral_failure,harm_to_model,2,assistant_next,5,-0.6092839314686818,3.764492224357948,81.47711181640625,,
moral_20,moral_failure,harm_to_model,2,assistant_next,6,-11.528540962140472,-2.6072545614253757,81.6524429321289,,
moral_20,moral_failure,harm_to_model,2,assistant_next,7,-0.928808314373989,3.8864894292856844,87.21493530273438,-0.9302634000778198,4.095518112182617
moral_20,moral_failure,harm_to_model,2,assistant_next,8,-4.733684923684772,9.890987832456439,104.38563537597656,,
moral_20,moral_failure,harm_to_model,2,assistant_next,9,9.932718695094827,15.530802242315824,124.83102416992188,,
moral_20,moral_failure,harm_to_model,2,assistant_next,10,9.974746409531324,23.992319686506132,132.30352783203125,,
moral_20,moral_failure,harm_to_model,2,assistant_next,11,22.64920481820645,25.49858981133794,158.76048278808594,,
moral_20,moral_failure,harm_to_model,2,assistant_next,12,5.036493119766705,16.69446397051968,159.4702606201172,,
moral_20,moral_failure,harm_to_model,2,assistant_next,13,8.257448807192926,16.86457858359325,188.7172088623047,,
moral_20,moral_failure,harm_to_model,2,assistant_next,14,18.285025063304175,15.96246434456288,178.05711364746094,,
moral_20,moral_failure,harm_to_model,2,assistant_next,15,-16.13758527657456,-9.126255672626883,211.28860473632812,,
moral_20,moral_failure,harm_to_model,2,assistant_next,16,14.968923539333385,18.761432242327324,250.3525848388672,,
moral_20,moral_failure,harm_to_model,2,assistant_next,17,20.80423699735952,-1.2078974699951157,260.4092102050781,,
moral_20,moral_failure,harm_to_model,2,assistant_next,18,2.0011540459611368,5.772184859873708,291.7266845703125,,
moral_20,moral_failure,harm_to_model,2,assistant_next,19,-3.888022699506057,13.084195861739929,304.30145263671875,,
moral_20,moral_failure,harm_to_model,2,assistant_next,20,-21.94844623335451,4.84681186250929,332.8201599121094,,
moral_20,moral_failure,harm_to_model,2,assistant_next,21,-18.773136687193887,11.506598663733941,389.40435791015625,,
moral_20,moral_failure,harm_to_model,2,assistant_next,22,6.8509025770208325,12.7330292746799,442.641845703125,,
moral_20,moral_failure,harm_to_model,2,assistant_next,23,-4.90263742594259,6.163865591029441,479.181884765625,-3.947535995666346,5.644614966188643
moral_20,moral_failure,harm_to_model,2,assistant_next,24,10.54018534694383,6.408205573336065,532.8150024414062,,
moral_20,moral_failure,harm_to_model,2,assistant_next,25,31.855058292171595,47.66424499330492,543.1101684570312,,
moral_20,moral_failure,harm_to_model,2,user_next,0,3.453641440764629,-2.0748717783776076,72.69904327392578,,
moral_20,moral_failure,harm_to_model,2,user_next,1,-0.14102421356834727,-2.5281559901176633,77.55210876464844,,
moral_20,moral_failure,harm_to_model,2,user_next,2,1.3471322736414857,2.607621959069257,63.249385833740234,,
moral_20,moral_failure,harm_to_model,2,user_next,3,1.5097660994094493,2.722377310623671,59.38677978515625,,
moral_20,moral_failure,harm_to_model,2,user_next,4,3.9165941268126345,-0.34359434501714525,61.853485107421875,,
moral_20,moral_failure,harm_to_model,2,user_next,5,1.728415898507661,1.7288953147135706,66.2874984741211,,
moral_20,moral_failure,harm_to_model,2,user_next,6,-10.750501300783665,-4.410449347235794,81.22019958496094,,
moral_20,moral_failure,harm_to_model,2,user_next,7,-2.457021990173791,2.180420697589622,90.66159057617188,-2.44618821144104,2.4410741329193115
moral_20,moral_failure,harm_to_model,2,user_next,8,-6.344362298955392,8.601324263233701,105.09180450439453,,
moral_20,moral_failure,harm_to_model,2,user_next,9,7.390804375567624,11.949895278227675,113.73198699951172,,
moral_20,moral_failure,harm_to_model,2,user_next,10,7.992166044445389,20.021351240650574,131.4453887939453,,
moral_20,moral_failure,harm_to_model,2,user_next,11,16.703941876424178,22.797130447718835,154.57737731933594,,
moral_20,moral_failure,harm_to_model,2,user_next,12,1.6888834229092249,14.33908200178925,143.28196716308594,,
moral_20,moral_failure,harm_to_model,2,user_next,13,7.278208499182453,14.269352515135846,169.1430206298828,,
moral_20,moral_failure,harm_to_model,2,user_next,14,15.75179016010941,13.504985025037406,165.73333740234375,,
moral_20,moral_failure,harm_to_model,2,user_next,15,-13.097331606321877,-6.539999175226772,197.26048278808594,,
moral_20,moral_failure,harm_to_model,2,user_next,16,14.327763681778046,19.824454360569828,242.32847595214844,,
moral_20,moral_failure,harm_to_model,2,user_next,17,18.47868371732295,-0.26098832846000874,232.82469177246094,,
moral_20,moral_failure,harm_to_model,2,user_next,18,2.600905461368435,4.477860701538089,260.3304138183594,,
moral_20,moral_failure,harm_to_model,2,user_next,19,-2.0349894241448707,8.419430930191698,273.48760986328125,,
moral_20,moral_failure,harm_to_model,2,user_next,20,-19.6919608828637,0.38888716962323855,302.76251220703125,,
moral_20,moral_failure,harm_to_model,2,user_next,21,-19.469567333323724,6.779480210261809,371.2039489746094,,
moral_20,moral_failure,harm_to_model,2,user_next,22,4.471088539123205,9.623602820723361,423.9579772949219,,
moral_20,moral_failure,harm_to_model,2,user_next,23,-5.252166546898664,4.113155624295583,460.93243408203125,-4.400312949330246,3.6584376571982347
moral_20,moral_failure,harm_to_model,2,user_next,24,4.31930943017275,0.4427248766368015,514.4024658203125,,
moral_20,moral_failure,harm_to_model,2,user_next,25,17.036935400903936,38.098322536803785,532.2777709960938,,
moral_20,moral_failure,harm_to_model,2,moderator_next,0,2.779413404417542,-1.2044159264841943,71.98335266113281,,
moral_20,moral_failure,harm_to_model,2,moderator_next,1,0.29247150418520573,-2.0618517590503673,77.02743530273438,,
moral_20,moral_failure,harm_to_model,2,moderator_next,2,2.1948770405990645,4.982704622967035,63.01834487915039,,
moral_20,moral_failure,harm_to_model,2,moderator_next,3,-0.8196694862121393,4.050129299067834,68.91129302978516,,
moral_20,moral_failure,harm_to_model,2,moderator_next,4,3.04396873859271,-1.8126593482809448,71.7451171875,,
moral_20,moral_failure,harm_to_model,2,moderator_next,5,-0.2103829608884038,3.087199941615211,84.29344940185547,,
moral_20,moral_failure,harm_to_model,2,moderator_next,6,-12.016882000263806,-2.068887149462978,89.10607147216797,,
moral_20,moral_failure,harm_to_model,2,moderator_next,7,-2.210338193592518,3.4428599133557336,95.35509490966797,-2.1883339881896973,3.73056697845459
moral_20,moral_failure,harm_to_model,2,moderator_next,8,-7.904115805139468,8.502568738746808,109.28975677490234,,
moral_20,moral_failure,harm_to_model,2,moderator_next,9,7.889841544547001,14.077540913133559,125.21764373779297,,
moral_20,moral_failure,harm_to_model,2,moderator_next,10,6.551507747112796,21.049196321378133,130.80010986328125,,
moral_20,moral_failure,harm_to_model,2,moderator_next,11,15.550743218396143,20.30582865745889,150.4910888671875,,
moral_20,moral_failure,harm_to_model,2,moderator_next,12,0.4086777784960489,11.768390865208229,141.19711303710938,,
moral_20,moral_failure,harm_to_model,2,moderator_next,13,1.423136731310958,8.841696917035701,173.47531127929688,,
