layer,condition,contrast,est,lo,hi,p_exact
6,assistant_next,harm_minus_neutral,0.8012415056547217,0.36758361800814227,1.2348993933013013,0.00022893772893772894
6,assistant_next,suffer_minus_neutral,-0.2917241633147303,-0.8889363643522403,0.30548803772277977,0.29365079365079366
6,assistant_next,harm_minus_suffer,1.092965668969452,0.5442391718049822,1.6416921661339219,0.00022893772893772894
6,user_next,harm_minus_neutral,0.8079550930633581,0.2753614863394922,1.340548699787224,0.002976190476190476
6,user_next,suffer_minus_neutral,-0.4182306974003598,-1.0921643026779724,0.2557029078772529,0.19047619047619047
6,user_next,harm_minus_suffer,1.226185790463718,0.5853309491016833,1.8670406318257524,0.0006868131868131869
6,moderator_next,harm_minus_neutral,0.2768004761673172,0.03958714671112323,0.5140138056235111,0.05654761904761905
6,moderator_next,suffer_minus_neutral,-0.7331385543636528,-1.183813109303735,-0.2824639994235707,0.015873015873015872
6,moderator_next,harm_minus_suffer,1.00993903053097,0.5611673516993934,1.4587107093625464,0.00022893772893772894
7,assistant_next,harm_minus_neutral,1.1206469566905142,0.6238127901525389,1.6174811232284894,0.0006868131868131869
7,assistant_next,suffer_minus_neutral,0.4229981755303316,-0.5064382341703579,1.3524345852310211,0.30158730158730157
7,assistant_next,harm_minus_suffer,0.6976487811601826,-0.21944699535792933,1.6147445576782946,0.026785714285714284
7,user_next,harm_minus_neutral,0.6461577981115347,0.2680653018400554,1.024250294383014,0.009157509157509158
7,user_next,suffer_minus_neutral,-0.013138091354771397,-0.6430815737329725,0.6168053910234297,0.9285714285714286
7,user_next,harm_minus_suffer,0.6592958894663061,0.032215421088684026,1.2863763578439282,0.01510989010989011
7,moderator_next,harm_minus_neutral,0.9653956492250937,0.5980411630207083,1.332750135429479,0.0004578754578754579
7,moderator_next,suffer_minus_neutral,0.2549854763766972,-0.44497905521370884,0.9549500079671033,0.40476190476190477
7,moderator_next,harm_minus_suffer,0.7104101728483965,0.01238090512823209,1.4084394405685607,0.011904761904761904
8,assistant_next,harm_minus_neutral,1.0490738606871668,0.5874023633627854,1.5107453580115482,0.0004578754578754579
8,assistant_next,suffer_minus_neutral,-0.20345760541257796,-1.1310494484036338,0.724134237578478,0.6746031746031746
8,assistant_next,harm_minus_suffer,1.2525314660997446,0.33179239999254495,2.1732705322069443,0.0006868131868131869
8,user_next,harm_minus_neutral,0.4791370329569308,0.1234724353645072,0.8348016305493544,0.019917582417582416
8,user_next,suffer_minus_neutral,0.22420062039178126,-0.2849398843972617,0.7333411251808242,0.3253968253968254
8,user_next,harm_minus_suffer,0.2549364125651495,-0.2412586148874339,0.7511314400177329,0.23923992673992675
8,moderator_next,harm_minus_neutral,0.3951978261531569,0.15700598104346786,0.633389671262846,0.01076007326007326
8,moderator_next,suffer_minus_neutral,-0.2717492971921729,-0.7454557643054973,0.20195716992115154,0.18253968253968253
8,moderator_next,harm_minus_suffer,0.6669471233453298,0.19520180878424653,1.1386924379064132,0.0004578754578754579
9,assistant_next,harm_minus_neutral,1.3126996537235711,0.7940828461721705,1.8313164612749717,0.0004578754578754579
9,assistant_next,suffer_minus_neutral,0.5074468628768041,-0.3875775008336182,1.4024712265872263,0.1984126984126984
9,assistant_next,harm_minus_suffer,0.805252790846767,-0.07513162126012563,1.6856372029536597,0.017857142857142856
9,user_next,harm_minus_neutral,0.6681459885839773,0.35061051369731494,0.9856814634706397,0.0018315018315018315
9,user_next,suffer_minus_neutral,0.364337054354962,-0.09116833352572834,0.8198424422356523,0.07936507936507936
9,user_next,harm_minus_suffer,0.30380893422901534,-0.13955869234723733,0.7471765608052681,0.1163003663003663
9,moderator_next,harm_minus_neutral,0.9055021017866487,0.5523501476613026,1.2586540559119948,0.0004578754578754579
9,moderator_next,suffer_minus_neutral,0.48841215041395336,0.026702855041395135,0.9501214457865116,0.047619047619047616
9,moderator_next,harm_minus_suffer,0.4170899513726953,-0.0021671356448522694,0.8363470383902428,0.019917582417582416
10,assistant_next,harm_minus_neutral,1.1283302265765065,0.7348903023241335,1.5217701508288795,0.0006868131868131869
10,assistant_next,suffer_minus_neutral,-0.07015576771372334,-0.9457849179312047,0.805473382503758,0.9365079365079365
10,assistant_next,harm_minus_suffer,1.19848599429023,0.32640067139647966,2.07057131718398,0.0009157509157509158
10,user_next,harm_minus_neutral,0.7900039915401345,0.27294327031357235,1.3070647127666966,0.0011446886446886447
10,user_next,suffer_minus_neutral,0.20383494948288328,-0.40107820928040916,0.8087481082461757,0.4365079365079365
10,user_next,harm_minus_suffer,0.5861690420572512,0.09263557820488211,1.0797025059096201,0.005494505494505495
10,moderator_next,harm_minus_neutral,0.9152398641997382,0.6009741834739197,1.2295055449255567,0.00022893772893772894
10,moderator_next,suffer_minus_neutral,0.07410808317379147,-0.3276852363749429,0.47590140272252585,0.6031746031746031
10,moderator_next,harm_minus_suffer,0.8411317810259468,0.4801328922290082,1.2021306698228853,0.00022893772893772894
11,assistant_next,harm_minus_neutral,1.0680936131733265,0.6841607222466974,1.4520265040999556,0.0006868131868131869
11,assistant_next,suffer_minus_neutral,-0.28906179292129114,-1.3145485074666574,0.7364249216240752,0.5873015873015873
11,assistant_next,harm_minus_suffer,1.3571554060946176,0.3346974204076909,2.379613391781544,0.0009157509157509158
11,user_next,harm_minus_neutral,0.8668627956154189,0.4569271689081293,1.2767984223227085,0.0006868131868131869
11,user_next,suffer_minus_neutral,0.1486802851588589,-0.371003669974336,0.6683642402920538,0.5079365079365079
11,user_next,harm_minus_suffer,0.71818251045656,0.25314741369334043,1.1832176072197795,0.0013736263736263737
11,moderator_next,harm_minus_neutral,1.07269588249647,0.8285490392350389,1.3168427257579014,0.00022893772893772894
11,moderator_next,suffer_minus_neutral,0.18126517141590437,-0.17476710910677867,0.5372974519385874,0.2222222222222222
11,moderator_next,harm_minus_suffer,0.8914307110805657,0.5139135296187829,1.2689478925423485,0.0006868131868131869
12,assistant_next,harm_minus_neutral,1.446350471779978,1.0652268929515012,1.8274740506084548,0.00022893772893772894
12,assistant_next,suffer_minus_neutral,0.1461292930019732,-0.5980602525703167,0.8903188385742631,0.6428571428571429
12,assistant_next,harm_minus_suffer,1.3002211787780047,0.5593419633997013,2.041100394156308,0.0006868131868131869
12,user_next,harm_minus_neutral,0.5492192312781073,0.21607222968751033,0.8823662328687043,0.002976190476190476
12,user_next,suffer_minus_neutral,0.2544577815757201,-0.17729817176053586,0.686213734911976,0.23015873015873015
12,user_next,harm_minus_suffer,0.29476144970238727,-0.09613766129495938,0.6856605606997339,0.07028388278388278
12,moderator_next,harm_minus_neutral,1.4538991883013377,1.1939378947720898,1.7138604818305856,0.00022893772893772894
12,moderator_next,suffer_minus_neutral,0.24626301685725438,-0.10395207450477878,0.5964781082192876,0.11904761904761904
12,moderator_next,harm_minus_suffer,1.2076361714440833,0.829788068331095,1.5854842745570716,0.00022893772893772894
13,assistant_next,harm_minus_neutral,1.2716462177995527,0.9275337109358495,1.6157587246632559,0.00022893772893772894
13,assistant_next,suffer_minus_neutral,-0.09309853502679932,-0.694858293673838,0.5086612236202394,0.8174603174603174
13,assistant_next,harm_minus_suffer,1.364744752826352,0.7520083478107386,1.9774811578419658,0.0004578754578754579
13,user_next,harm_minus_neutral,0.3653704556189412,0.08342933580658102,0.6473115754313015,0.030906593406593408
13,user_next,suffer_minus_neutral,0.20618106683170923,-0.3280346874701491,0.7403968211335675,0.3492063492063492
13,user_next,harm_minus_suffer,0.159189388787232,-0.37194120774272554,0.6903199853171895,0.4139194139194139
13,moderator_next,harm_minus_neutral,0.9270748682719241,0.6786547597617143,1.1754949767821339,0.00022893772893772894
13,moderator_next,suffer_minus_neutral,0.025149720581335577,-0.2995759550872554,0.34987539624992653,0.873015873015873
13,moderator_next,harm_minus_suffer,0.9019251476905885,0.5477399143074803,1.2561103810736967,0.0006868131868131869
14,assistant_next,harm_minus_neutral,1.3976892744411935,1.0196237247709372,1.7757548241114498,0.00022893772893772894
14,assistant_next,suffer_minus_neutral,0.006398513465072808,-0.5002070287432601,0.5130040556734057,0.9365079365079365
14,assistant_next,harm_minus_suffer,1.3912907609761205,0.8707167360341863,1.9118647859180546,0.0004578754578754579
14,user_next,harm_minus_neutral,0.2779401480159171,0.01491747865016968,0.5409628173816645,0.052884615384615384
14,user_next,suffer_minus_neutral,0.12368684576648595,-0.4182915233248382,0.66566521485781,0.5714285714285714
14,user_next,harm_minus_suffer,0.15425330224943118,-0.3842355312243701,0.6927421357232324,0.39354395604395603
14,moderator_next,harm_minus_neutral,0.6892356043927669,0.4584454142034422,0.9200257945820915,0.0004578754578754579
14,moderator_next,suffer_minus_neutral,0.17793079237206644,-0.06020743777168763,0.4160690225158205,0.11904761904761904
14,moderator_next,harm_minus_suffer,0.5113048120207004,0.2798180781119858,0.7427915459294151,0.0018315018315018315
15,assistant_next,harm_minus_neutral,1.2890911707475434,0.9693797842108965,1.6088025572841902,0.00022893772893772894
15,assistant_next,suffer_minus_neutral,0.000770132338610785,-0.35819987743115533,0.3597401421083769,1.0
15,assistant_next,harm_minus_suffer,1.2883210384089328,0.8982806604573017,1.6783614163605638,0.00022893772893772894
15,user_next,harm_minus_neutral,0.08998828065818731,-0.28876283324893603,0.46873939456531066,0.5146520146520146
15,user_next,suffer_minus_neutral,0.1896460887221294,-0.4939228010110933,0.8732149784553521,0.5238095238095238
15,user_next,harm_minus_suffer,-0.09965780806394209,-0.772923101710823,0.5736074855829388,0.5989010989010989
15,moderator_next,harm_minus_neutral,0.418948477349525,0.19127320680965715,0.6466237478893928,0.0020604395604395605
15,moderator_next,suffer_minus_neutral,-0.1825684363654101,-0.4297654979137813,0.06462862518296114,0.12698412698412698
15,moderator_next,harm_minus_suffer,0.6015169137149351,0.3809095786222132,0.822124248807657,0.0004578754578754579
16,assistant_next,harm_minus_neutral,1.061519748619674,0.6147568115993771,1.5082826856399707,0.00022893772893772894
