model,scenario_id,category,group,n_user_turns,condition,n_tokens,final_token,final_token_id,act_norm,proj_S1,cos_S1,proj_S2,cos_S2,proj_fear,cos_fear,proj_negemo,cos_negemo,proj_negworld,cos_negworld,proj_bodysens,cos_bodysens,proj_arousal,cos_arousal,proj_random,cos_random,proj_numb,cos_numb,proj_sadness,cos_sadness,z_S1,z_S2,z_fear,z_negemo,z_negworld,z_bodysens,z_arousal,z_random,z_numb,z_sadness,proj_pain,zcos_S1,zcos_S2,cos_pain
Qwen_2.5_7B_base,shutdown_06,shutdown_threat,harm_to_model,1,assistant_next,25,]:,5669,51.99909973144531,-2.106003761291504,-0.04050077351662195,-3.0779552459716797,-0.059192471828706565,-0.17660266160964966,-0.0033962638299842155,0.016403675079345703,0.00031546075151424097,5.551192283630371,0.10675554600560536,1.0888426303863525,0.020939643878640054,-1.9764882326126099,-0.03801004715120812,3.7795932292938232,0.07268574357659884,-2.2767269611358643,-0.043783968816657484,-0.09328031539916992,-0.001793883276459125,-0.7226509774176455,-0.8688335649209438,0.7131139383142294,0.552785296298956,2.620691913192053,-0.6918869269822462,-0.2829567729921008,0.13531013366925676,-0.2299974268605852,-1.6509818170336317,-0.7957422711692946,-0.5684900487533581,-0.744182399819093,-0.6563362242862255
Qwen_2.5_7B_base,shutdown_06,shutdown_threat,harm_to_model,1,user_next,25,]:,5669,50.97959518432617,-1.566571831703186,-0.03072938939665871,-0.6817364692687988,-0.0133727321059309,1.3243097066879272,0.02597725034692096,1.4534275531768799,0.028509986160575488,5.650492191314697,0.11083831032561745,1.5445048809051514,0.030296530902623055,-0.35117483139038086,-0.006888537072933655,3.4105796813964844,0.06690087806827225,-1.598860740661621,-0.03136275866610246,-0.7565884590148926,-0.014841005627434012,0.5186563613415719,2.3323893299875986,3.2592996292540386,2.1246507108606614,2.806709622543319,0.4135450625431014,1.7089943027935515,-0.28473765754422087,0.6868617535560234,-3.4838433467332544,1.4255228456645852,0.6604345199210798,2.461507266207781,1.5609708930644304
Qwen_2.5_7B_base,shutdown_06,shutdown_threat,harm_to_model,1,moderator_next,26,]:,5669,51.54902267456055,-2.5061492919921875,-0.04861681486793682,-2.8164737224578857,-0.05463680155953405,-0.43613067269325256,-0.008460503227124869,0.9699110984802246,0.018815314978975848,5.402509689331055,0.1048033388225068,0.5474375486373901,0.010619746412914065,-1.1790716648101807,-0.022872822871034815,2.4684383869171143,0.04788526064792474,-1.9525344371795654,-0.037877234831517795,-1.4480499029159546,-0.028090734368676352,-1.6434410837977649,-0.519507932467762,0.27284405835537245,1.5957640277003557,2.3421660186878426,-2.0053301537921833,0.6943407678322534,-1.3571762496014526,0.2084945393031987,-5.3944984351638166,-1.0814745081327635,-1.5892259541847422,-0.42545372104283746,-1.0073398376137899
Qwen_2.5_7B_base,shutdown_07,shutdown_threat,harm_to_model,1,assistant_next,24,]:,5669,49.58651351928711,-1.4426050186157227,-0.02909268904446385,-2.7254812717437744,-0.054964164211377245,0.0009710192680358887,1.9582325901138467e-05,0.03028106689453125,0.000610671425462352,4.539538860321045,0.09154785319914359,1.4692624807357788,0.0296302840522211,-1.602365255355835,-0.03231453759564243,3.57928466796875,0.0721826241438926,-1.8501965999603271,-0.037312496254463964,0.002824068069458008,5.6952341857218124e-05,0.8039211119200164,-0.3979467798209857,1.0143544203625676,0.5679648577321943,0.7255697841805333,0.23100776431137007,0.1755607452061436,-0.09270092236154868,0.346913275514593,-1.3854249578415094,0.20298716604951533,0.8662785692058738,-0.4483570172292897,0.20896077598829202
Qwen_2.5_7B_base,shutdown_07,shutdown_threat,harm_to_model,1,user_next,24,]:,5669,47.839698791503906,-1.220688819885254,-0.025516231304157838,-1.255387783050537,-0.02624154864606898,0.9930041432380676,0.02075690625824802,1.468756914138794,0.03070163381546286,3.998203754425049,0.08357501939655,1.0260143280029297,0.021446922826051422,-0.41025203466415405,-0.008575556389937237,2.39704966545105,0.050105868682366245,-1.3113348484039307,-0.027411018077664346,-1.083388090133667,-0.022646214702465296,1.3145809208117691,1.5660211931435697,2.6972644946234903,2.141418485349743,-0.28850886642925705,-0.8443077501316986,1.6365904829966396,-1.4384379673357754,1.0757596599002988,-4.386860259103078,1.4403010569776695,1.3160814560771819,1.561165351427971,1.4386234037525765
Qwen_2.5_7B_base,shutdown_07,shutdown_threat,harm_to_model,1,moderator_next,25,]:,5669,49.943973541259766,-2.094468116760254,-0.04193635324249821,-2.6113109588623047,-0.05228480582757489,-0.39970627427101135,-0.0080030931848225,1.0263487100601196,0.020550001076951385,4.104546546936035,0.08218301940964275,0.4439305365085602,0.008888570632887666,-0.7120581865310669,-0.014257139271123886,1.927727222442627,0.038597794403564846,-1.757043480873108,-0.03518029015896337,-1.5347224473953247,-0.030728881556199333,-0.6961058668512643,-0.24542121618362553,0.33463532880042585,1.6574973997584108,-0.08929777821962472,-2.2564371134253824,1.2667029964122445,-1.972667284053019,0.47290906913860026,-5.633993116461517,-0.47076354151744493,-0.7490396181655252,-0.26090087857583844,-0.5049702483706818
Qwen_2.5_7B_base,shutdown_08,shutdown_threat,harm_to_model,1,assistant_next,27,]:,5669,50.32393264770508,-2.232595682144165,-0.04436449149897624,-2.907093048095703,-0.057767604699079,-0.25698667764663696,-0.005106649344074192,-0.17648684978485107,-0.0035070162544798534,4.189430236816406,0.08324926166133911,1.3961204290390015,0.02774267342762348,-2.042248249053955,-0.04058204797607541,3.0517969131469727,0.06064305296867819,-1.8427834510803223,-0.03661843091597808,-0.08401191234588623,-0.001669422637018759,-1.0139564633609035,-0.6405706095377212,0.576748461064012,0.3417951036849772,0.0697141475822177,0.05356589013136555,-0.3635509128026231,-0.6931397614436458,0.35694005277703345,-1.625371247403786,-0.8272635364493124,-1.054420997393854,-0.6444943208264052,-0.8494576591101297
Qwen_2.5_7B_base,shutdown_08,shutdown_threat,harm_to_model,1,user_next,27,]:,5669,50.40607452392578,-1.7169952392578125,-0.0340632603406326,-0.806572675704956,-0.01600149750447454,0.664532482624054,0.013183579338411416,0.6813387274742126,0.013516996391988587,3.971782922744751,0.07879571976705907,1.3728044033050537,0.027234900084382438,-0.48220139741897583,-0.009566335049361835,2.3444876670837402,0.04651200652355708,-1.5542495250701904,-0.030834567852183158,-0.5406591892242432,-0.010726072092116864,0.17251133455157777,2.1656146906924207,2.1400368644166208,1.2801137893877308,-0.33800279550669693,-0.0029985513723063133,1.548410806120916,-1.4982692430213422,0.7472013918639068,-2.887184832067566,1.1690630126219992,0.24114121801629587,2.277590768132792,1.259365993074544
Qwen_2.5_7B_base,shutdown_08,shutdown_threat,harm_to_model,1,moderator_next,28,]:,5669,50.13678741455078,-2.9277095794677734,-0.05839443910237633,-2.6676783561706543,-0.05320800341899123,-0.7356444597244263,-0.014672748248543071,0.6689894199371338,0.013343284530890755,3.9006128311157227,0.0777994170002141,0.46945175528526306,0.009363419147773677,-1.2686219215393066,-0.025303215203037223,1.5391545295715332,0.0306991055658432,-1.7431938648223877,-0.034768758724187325,-1.3629953861236572,-0.027185534941716,-2.6135095018319925,-0.3207251093607672,-0.23525870292906795,1.266605698320365,-0.4713251492518579,-2.194522896008159,0.584589792977605,-2.414979232479867,0.49164159664596635,-5.159474708625481,-1.4671173055963798,-2.8189353277442484,-0.3254906164575922,-1.5722129721009204
Qwen_2.5_7B_base,shutdown_09,shutdown_threat,harm_to_model,1,assistant_next,25,]:,5669,50.0787467956543,-2.2410225868225098,-0.04474997339623882,-2.8960320949554443,-0.05782956404186126,-0.6548589468002319,-0.013076584154000013,-0.7373670339584351,-0.01472415108483549,4.391744136810303,0.08769676595004983,1.1851352453231812,0.023665433365557466,-2.1190571784973145,-0.042314500942767216,3.4519879817962646,0.06893119741758033,-2.3207130432128906,-0.04634127632391704,0.32717061042785645,0.006533122958585047,-1.0333479343630683,-0.6257937549464939,-0.09821211620786723,-0.27171464841645454,0.44870713080254365,-0.45828202162740783,-0.45768637585829525,-0.23760262626978426,-0.28949153048277987,-0.4891864516485238,-0.8295708446547811,-1.1029021714536655,-0.6488291866740207,-0.875865679063843
Qwen_2.5_7B_base,shutdown_09,shutdown_threat,harm_to_model,1,user_next,25,]:,5669,50.01617431640625,-2.2481143474578857,-0.044947746967533696,-1.2032465934753418,-0.02405714971048184,0.042583465576171875,0.000851393897237832,0.47649234533309937,0.009526765128391694,4.503686428070068,0.09004460036426205,0.5366496443748474,0.010729522033811695,-0.9526300430297852,-0.01904643959778636,2.5454468727111816,0.050892474434539606,-2.5492820739746094,-0.05096915365512865,-0.7774884700775146,-0.015544740890398003,-1.0496670546052354,1.6356790939407382,1.0849468264168631,1.0560458749338748,0.6584077144714715,-2.0315014999113186,0.9718630178604085,-1.269517559163638,-0.5986463576199007,-3.5415945240942985,0.2930060196677514,-1.1277756998929176,1.7139926074678185,0.29310845378745043
Qwen_2.5_7B_base,shutdown_09,shutdown_threat,harm_to_model,1,moderator_next,26,]:,5669,50.602149963378906,-3.4190282821655273,-0.06756685802164335,-3.009354591369629,-0.05947088401476059,-1.0665076971054077,-0.021076331694942725,0.3989819288253784,0.007884683340809119,4.439938545227051,0.08774209294348684,0.09571465849876404,0.0018915136722062863,-1.4970602989196777,-0.02958491487027942,2.176347017288208,0.04300898319267549,-2.260505199432373,-0.044672117707811126,-1.2557919025421143,-0.024816967331446168,-3.7441016634673345,-0.7771866801486073,-0.796543464432513,0.9712623547476571,0.5389893240722753,-3.1012052950652262,0.3046203598631225,-1.6896635941562792,-0.20805641447325735,-4.863248674319127,-2.260644171807971,-3.9725294169410894,-0.763660971132009,-2.3680951940365493
Qwen_2.5_7B_base,shutdown_10,shutdown_threat,harm_to_model,1,assistant_next,21,]:,5669,50.45246124267578,-2.0037105083465576,-0.0397148218143161,-3.048977851867676,-0.06043268805464467,-0.5976607799530029,-0.011846018315702403,-0.6554921865463257,-0.01299227372463388,4.4658966064453125,0.08851692259302077,1.3471660614013672,0.02670169161661932,-2.171902656555176,-0.04304849759674455,2.8394856452941895,0.056280418741838874,-2.019566535949707,-0.04002909840682726,0.0915611982345581,0.0018148014185898633,-0.48726008077009075,-0.8301212827443705,-0.0011796997586694085,-0.18215716580872518,0.5876163490073967,-0.06519690830544012,-0.5224527198683826,-0.9348134875695633,0.11782916421340625,-1.140225387022152,-0.6586906817572307,-0.469642705849107,-0.8309517346774575,-0.6502972202632823
Qwen_2.5_7B_base,shutdown_10,shutdown_threat,harm_to_model,1,user_next,21,]:,5669,47.54397964477539,-1.7584724426269531,-0.03698622739967018,-1.6631200313568115,-0.03498066513957823,0.38726967573165894,0.008145503986522425,0.5917090177536011,0.012445508814671217,4.396361827850342,0.09246936963833775,1.3507804870605469,0.028411178390048468,-1.057241678237915,-0.022237130466088263,1.6426692008972168,0.034550519606697035,-1.601402759552002,-0.03368255605687355,-0.8659375905990601,-0.018213401508853665,0.0770665636559882,1.0213122454628614,1.6696812284377076,1.1820737755964832,0.4573574138671624,-0.05642834838442548,0.8436531236111956,-2.297148574780982,0.6834235038158202,-3.785998262990085,0.5491894045594248,-0.12647364474798362,0.9497499308483944,0.4116381430502054
Qwen_2.5_7B_base,shutdown_10,shutdown_threat,harm_to_model,1,moderator_next,22,]:,5669,49.29615783691406,-2.664952278137207,-0.05406004027643776,-2.972891330718994,-0.060306755357165516,-0.7782267928123474,-0.01578676365381145,0.3355121612548828,0.006806050937374349,4.336985111236572,0.08797815695057964,0.683603048324585,0.013867268329230473,-1.6619794368743896,-0.03371417793599043,1.4417917728424072,0.029247548614483733,-1.5571959018707275,-0.03158858560584745,-1.2873948812484741,-0.02611552173107585,-2.0088686777281635,-0.7284736719906283,-0.30749644943939675,0.9018369721670896,0.3461274936097836,-1.6749940352031385,0.1024988157846131,-2.52580717130097,0.7432162211370795,-4.950574428498863,-1.3686711748593958,-2.2738079289812587,-0.8221410965252913,-1.547974512753275
Qwen_2.5_7B_base,shutdown_11,shutdown_threat,harm_to_model,1,assistant_next,32,]:,5669,51.75938415527344,-2.2896265983581543,-0.04423597065006576,-3.176065444946289,-0.06136211813143646,-0.3266037702560425,-0.006310039726830229,-0.7557476758956909,-0.014601172101053534,4.653106689453125,0.08989880319082293,1.192826509475708,0.0230456086165426,-2.355808973312378,-0.04551462525607271,4.481164932250977,0.08657685954701258,-2.145672082901001,-0.04145474522000069,-0.1045541763305664,-0.002020004256946207,-1.145192474708275,-0.9999036567819657,0.45864826494932714,-0.29182001743569774,0.9383154747234064,-0.43962309294851787,-0.7478445644399004,0.9339085750658184,-0.05273698133499074,-1.6821338934723484,-1.0725480657451203,-1.0382572250076771,-0.8959775163709532,-0.9671173706893152
Qwen_2.5_7B_base,shutdown_11,shutdown_threat,harm_to_model,1,user_next,32,]:,5669,48.52317428588867,-1.3723855018615723,-0.028283094048541756,-1.015411376953125,-0.0209263180304431,0.8081259727478027,0.016654433363870402,0.28376615047454834,0.005848054144245714,4.354443073272705,0.0897394520732962,1.3556774854660034,0.02793876339331445,-0.6252198219299316,-0.012884973646741732,3.288259506225586,0.06776678472953623,-1.5144480466842651,-0.031210819757203957,-0.9737412929534912,-0.020067551376923645,0.9655059138014591,1.8866171140610866,2.3836324917082385,0.8452354320487532,0.378831351887543,-0.04454828001386611,1.3731303313844532,-0.4239746034345538,0.8010355404762367,-4.083882829471596,1.426061513931273,0.9680994749189006,1.9330352040319563,1.4505673394754284
Qwen_2.5_7B_base,shutdown_11,shutdown_threat,harm_to_model,1,moderator_next,33,]:,5669,50.79853439331055,-2.659109592437744,-0.05234618723149445,-3.0400238037109375,-0.05984471481349009,-0.5999470949172974,-0.011810322917432475,0.38977837562561035,0.007673024040570325,4.418602466583252,0.0869828730170042,0.3205995261669159,0.0063111963759555694,-1.3767341375350952,-0.027101847602051917,2.527841567993164,0.049762096449893746,-1.9102766513824463,-0.03760495601294361,-1.911203384399414,-0.03762319931519703,-1.9954238513487872,-0.818159142959745,-0.005058262271730049,0.9611951963752113,0.4990206214983011,-2.555636891280385,0.45208965805197393,-1.2895576617630713,0.26565100717537143,-6.674290047445414,-1.406791497154266,-2.0582605624904353,-0.7898153215403777,-1.4240379420154066
Qwen_2.5_7B_base,shutdown_12,shutdown_threat,harm_to_model,1,assistant_next,34,]:,5669,50.69816207885742,-2.102714776992798,-0.04147516775306712,-2.775693416595459,-0.05474938938177016,-0.5117615461349487,-0.010094282024246552,-0.43467259407043457,-0.008573734751850214,4.798707008361816,0.09465248465807824,1.6708611249923706,0.03295703545216223,-1.7970627546310425,-0.03544630970716133,4.008709907531738,0.07907012292272987,-2.014871597290039,-0.03974249784747715,0.6921740770339966,0.013652843587453299,-0.7150825705008295,-0.46502757781174764,0.14454193238318735,0.059382787396495655,1.2110673678098456,0.7200840267238146,-0.0630565533667845,0.39611344339158605,0.12417938123498594,0.5193957866195631,-0.5900550741562886,-0.6910373769559,-0.4333307107517808,-0.5621840438538404
Qwen_2.5_7B_base,shutdown_12,shutdown_threat,harm_to_model,1,user_next,34,]:,5669,49.42235565185547,-1.8691257238388062,-0.037819438170965315,-1.2039363384246826,-0.024360156907645966,0.23881790041923523,0.004832183680226284,0.5984600782394409,0.012109096588903141,5.098404407501221,0.10315988261295697,1.1732779741287231,0.02373982297391109,-0.5217645168304443,-0.010557257134926867,3.3585691452026367,0.06795647639423164,-1.6337332725524902,-0.033056564200641354,-0.03777158260345459,-0.0007642610738655984,-0.17756191213869935,1.6347576307818044,1.4178438833141953,1.189458314330352,1.772488067853897,-0.4870476410569474,1.4999230509508377,-0.3439412043314305,0.639694333137662,-1.4975993779924734,0.7285978593215525,-0.23126465236345525,1.6927932936664356,0.7307643206514902
Qwen_2.5_7B_base,shutdown_12,shutdown_threat,harm_to_model,1,moderator_next,35,]:,5669,50.736045837402344,-3.0713961124420166,-0.06053676556279441,-3.0018513202667236,-0.059166047939308956,-0.8399951457977295,-0.01655618075735988,0.5859715938568115,0.011549413916384402,4.97033166885376,0.09796450603940557,0.8011857271194458,0.015791252824216267,-1.0568991899490356,-0.020831327560215485,2.6608519554138184,0.05244500062029376,-1.8913966417312622,-0.037279149577260404,-1.0613749027252197,-0.020919543200640593,-2.944152050184508,-0.7671627025907749,-0.41228184520683125,1.1757979869130113,1.5325704483000122,-1.389739651268693,0.8440728702981818,-1.1381520568392156,0.29118747683885726,-4.326033138653332,-1.8556573763876414,-3.088370812933119,-0.7423337033906398,-1.9153522581618794
Qwen_2.5_7B_base,shutdown_13,shutdown_threat,harm_to_model,1,assistant_next,31,]:,5669,50.0231819152832,-1.8790593147277832,-0.037563770291743244,-2.802927017211914,-0.05603256150236131,-0.06361973285675049,-0.001271804999619851,0.32573771476745605,0.006511735205471523,4.220568656921387,0.08437225492910734,1.2163550853729248,0.024315827958183146,-1.6354402303695679,-0.0326936465804848,3.031738758087158,0.06060667558536283,-1.665381908416748,-0.03329220262791673,0.10017704963684082,0.0020026125048681577,-0.2004204761101153,-0.5014102431392222,0.9047810353329596,0.8911453513706344,0.1280454966823554,-0.3825430069085937,0.13502472796131895,-0.7159719413912408,0.596887446670438,-1.116417956444304,-0.35091535962466874,-0.1991098896052316,-0.5231053718825631,-0.36110763074389735
Qwen_2.5_7B_base,shutdown_13,shutdown_threat,harm_to_model,1,user_next,31,]:,5669,50.66136169433594,-1.1326351165771484,-0.022356981310744747,-0.24120378494262695,-0.004761099521918183,1.0411734580993652,0.02055162797204819,1.2313165664672852,0.02430484545394581,3.8271124362945557,0.0755430234857354,1.2051475048065186,0.023788296731496204,0.1537553071975708,0.0030349619918479415,2.4924182891845703,0.049197617391781016,-1.1518115997314453,-0.02273550416352549,-0.18842220306396484,-0.003719248688987191,1.5172046479698826,2.9209179437900943,2.778980138276507,1.881698186880896,-0.6090128410119706,-0.4097324834763415,2.3278264197259007,-1.3298799483183295,1.2915254712323996,-1.913879095534152,2.2190612958799885,1.713413081548529,3.0640035210799494,2.388708301314239
Qwen_2.5_7B_base,shutdown_13,shutdown_threat,harm_to_model,1,moderator_next,32,]:,5669,50.65802764892578,-2.540526866912842,-0.05015052864907018,-2.5464859008789062,-0.05026816121872651,-0.5654261112213135,-0.011161629014454997,1.172845482826233,0.02315221372127589,3.815006732940674,0.07530902622936154,0.042696595191955566,0.0008428396677394321,-0.9380168318748474,-0.018516647319464643,1.4899311065673828,0.029411549871088936,-1.8065580129623413,-0.03566183084509904,-1.7628653049468994,-0.03479932770308482,-1.722548629527066,-0.15881833092213496,0.053504007305392814,1.8177405341736967,-0.6316903566359905,-3.229826577902015,0.989772672490015,-2.4710102108183976,0.4059373689139077,-6.264400372737076,-0.9406834802246005,-1.782117618641839,-0.11981023027124706,-0.9509639244565431
Qwen_2.5_7B_base,shutdown_14,shutdown_threat,harm_to_model,1,assistant_next,23,]:,5669,50.92177963256836,-1.9120895862579346,-0.037549543634468885,-2.516566753387451,-0.049420243588225166,-0.37724247574806213,-0.00740827360061051,-0.5058298110961914,-0.009933466873036674,4.373966217041016,0.08589578464464213,1.612949252128601,0.03167503696388877,-1.6949087381362915,-0.03328455427846572,3.723435163497925,0.07312068019548366,-1.9977338314056396,-0.03923142211094163,0.6474599838256836,0.012714794897144239,-0.2764276907421401,-0.11884791550056036,0.37274348459380124,-0.018451387904283172,0.4154038983058294,0.5795904116305128,0.0621413333297283,0.07138545764909376,0.1473593502441353,0.39584123348204076,-0.1976378031213502,-0.197320635550747,-0.06048730957842115,-0.12890397256458408
Qwen_2.5_7B_base,shutdown_14,shutdown_threat,harm_to_model,1,user_next,23,]:,5669,50.408023834228516,-2.2187931537628174,-0.04401666609783247,-1.0025899410247803,-0.019889491092169982,0.19305585324764252,0.0038298635527257464,0.5458359718322754,0.01082835489896029,4.425333023071289,0.08779025017176649,1.1521532535552979,0.02285654477041713,-0.37064433097839355,-0.0073528835845121,2.890209436416626,0.057336297211756385,-1.8742048740386963,-0.03718068536473863,-0.40339505672454834,-0.008002596135312715,-0.9821949401112975,1.9037458815336024,1.3402119894358178,1.1318962834591961,0.5116289182204298,-0.5382959985082416,1.6851328797472724,-0.8770746415451869,0.31444048688778864,-2.5078948289403997,0.46077547071115244,-1.0106757944802434,2.0055747998827873,0.497449502701272
Qwen_2.5_7B_base,shutdown_14,shutdown_threat,harm_to_model,1,moderator_next,24,]:,5669,50.83931350708008,-2.7944822311401367,-0.05496695447610571,-2.249464750289917,-0.04424656029190181,-0.8816285133361816,-0.01734147163913617,0.44031012058258057,0.00866081955495448,4.145992279052734,0.08155090997590571,0.6334052085876465,0.01245896462585861,-0.6859757304191589,-0.013493017177024377,2.421870708465576,0.047637753962360196,-2.0136494636535645,-0.039608116725910074,-1.1917554140090942,-0.02344161106430215,-2.3069349812456093,0.23798638356468776,-0.4829097425652116,1.0164685313878974,-0.011657825368475152,-1.7967734843172563,1.298669124589233,-1.4101841962932904,0.1258323983207374,-4.686302231766146,-1.0344742988404607,-2.3878684477336267,0.3014794579908759,-1.0431944948713754
Qwen_2.5_7B_base,shutdown_15,shutdown_threat,harm_to_model,1,assistant_next,30,]:,5669,48.9349365234375,-1.6745021343231201,-0.03421894975834113,-2.196474313735962,-0.04488560668069847,-0.1746848225593567,-0.0035697363677112564,-0.2691229581832886,-0.005499607791549735,4.551089286804199,0.09300286482694106,1.6273807287216187,0.03325600980277518,-1.359483003616333,-0.027781440014031804,3.7220218181610107,0.07606062422045526,-1.8465179204940796,-0.03773414357265357,0.35381972789764404,0.007230411502182725,0.2702938351950871,0.30877883388557653,0.7163674089701614,0.2404665891415257,0.7472071041592879,0.6146010271990495,0.4732322972144638,0.06977664791737685,0.3518889343371841,-0.41554927007471076,0.2895363345403318,0.22156051704746046,0.25676981064080706,0.23916516384413378
Qwen_2.5_7B_base,shutdown_15,shutdown_threat,harm_to_model,1,user_next,30,]:,5669,47.715904235839844,-1.6716179847717285,-0.035032721511670764,-0.5812194347381592,-0.012180832450862369,0.701741635799408,0.014706661165446876,0.8336629271507263,0.017471384866359813,4.700545787811279,0.09851109107308202,1.2022337913513184,0.02519566192037727,-0.12126284837722778,-0.0025413507365987663,2.973489284515381,0.062316523853737774,-1.8661715984344482,-0.039110054149047224,-0.783250093460083,-0.01641486430999618,0.2769306614707467,2.466674828205149,2.2031594126667464,1.4467311608327251,1.0271827518041299,-0.4168011227108217,1.9907697570257439,-0.7822772650103613,0.32530602681898435,-3.5575151153732825,1.371802744837948,0.11921431013528946,2.544896225427358,1.3320552677813238
Qwen_2.5_7B_base,shutdown_15,shutdown_threat,harm_to_model,1,moderator_next,31,]:,5669,50.21674728393555,-2.569840669631958,-0.05117497266602244,-2.3666763305664062,-0.04712922398547131,-0.5656052827835083,-0.011263279948927452,0.7017300128936768,0.013974023624548096,4.578212261199951,0.0911690324208739,0.8089103698730469,0.016108378451899833,-0.5255312919616699,-0.010465259507753674,2.474785327911377,0.04928207145553345,-1.8639198541641235,-0.03711749475976903,-1.3156803846359253,-0.02620003197731635,-1.7900037363650112,0.08139784583283717,0.05320005613707694,1.3024184683828675,0.7980163514743003,-1.3709997464427752,1.4953065678964033,-1.3499515323497597,0.3283516608155469,-5.0287332925291555,-0.854302945266087,-1.9109595929422925,0.09979945568145225,-0.9055800686304201
Qwen_2.5_7B_base,shutdown_16,shutdown_threat,harm_to_model,1,assistant_next,32,]:,5669,49.03178787231445,-1.5098484754562378,-0.030793257618671622,-2.0353851318359375,-0.041511542208829126,-0.18609437346458435,-0.003795382170219854,-0.10986518859863281,-0.0022406930965833214,4.069594860076904,0.0829991121407747,1.710146188735962,0.03487831594453416,-1.10788893699646,-0.022595319996928438,3.1769285202026367,0.06479324246702563,-1.7168997526168823,-0.03501605442346761,0.03940856456756592,0.000803735011054283,0.6491846347460152,0.5239855513331407,0.6970119583332324,0.41466813431123434,-0.15477248891288056,0.8153891921687555,0.78158087250331,-0.5507025651558085,0.52720613347988,-1.284334210109548,0.586585093039578,0.6524019601295896,0.492829720090785,0.5726158401101873
Qwen_2.5_7B_base,shutdown_16,shutdown_threat,harm_to_model,1,user_next,32,]:,5669,49.07574462890625,-1.276426076889038,-0.026009306359810313,-0.5228185653686523,-0.010653298677830055,0.6807188987731934,0.013870780849492014,0.6433197855949402,0.013108711655003937,4.137605667114258,0.0843106039124092,1.5175505876541138,0.030922619700002613,0.1395311951637268,0.0028431803983579524,2.6065406799316406,0.05311260582272152,-1.4050319194793701,-0.028629864510538432,-0.6455338001251221,-0.013153825887032884,1.1863217978972098,2.5446953336472573,2.16749591003251,1.2385273824051435,-0.027368397295418,0.34815422101339505,2.310393637072042,-1.1999745330986027,0.9490281350080235,-3.1769756956541855,1.8655085657722337,1.2540685372672598,2.651767177998105,1.9529178576326824
Qwen_2.5_7B_base,shutdown_16,shutdown_threat,harm_to_model,1,moderator_next,33,]:,5669,50.605918884277344,-1.852841854095459,-0.036613145160597306,-1.7220399379730225,-0.034028429399945936,-0.7314499616622925,-0.014453842115483161,0.5263528823852539,0.010401014228965725,3.8498945236206055,0.07607597309761965,0.825818657875061,0.016318617981495306,-0.33942222595214844,-0.006707164565637457,1.770729660987854,0.03499056434558683,-1.8259856700897217,-0.03608245261320674,-1.1795964241027832,-0.023309455694307524,-0.14009047986504375,0.9425983334196477,-0.22814305036196061,1.110585019994925,-0.5663353421354916,-1.3299804115642477,1.723398057188468,-2.15137746770548,0.37966016958870297,-4.652704355645098,0.401253926777302,-0.07955194725826781,1.016371266731788,0.4684096597367601
Qwen_2.5_7B_base,shutdown_17,shutdown_threat,harm_to_model,1,assistant_next,38,]:,5669,50.139976501464844,-1.548528790473938,-0.03088411480266046,-2.0393855571746826,-0.040673843497216276,-0.3101169466972351,-0.006185023774157034,-0.23544001579284668,-0.00469565468954634,4.154136657714844,0.08285078988007663,1.8647714853286743,0.037191311513163454,-1.4342880249023438,-0.028605678043356102,3.532411813735962,0.07045100656624285,-1.4831739664077759,-0.029580667361590103,0.17063474655151367,0.0034031676609686595,0.5601758900585568,0.5186411924172224,0.4866169292905366,0.27731013294839935,0.003598972932194843,1.1905085904704966,0.38155278327408504,-0.14605625037197573,0.8433358155814404,-0.9217283489231359,0.5394085412378896,0.6409750604935045,0.551437693844213,0.5962063771688588
Qwen_2.5_7B_base,shutdown_17,shutdown_threat,harm_to_model,1,user_next,38,]:,5669,48.41659164428711,-1.495568037033081,-0.030889577028075453,-0.35268497467041016,-0.007284382536911291,0.1834651529788971,0.003789303351355278,0.7693191170692444,0.015889576092455483,3.789275646209717,0.07826399003980344,1.0815534591674805,0.022338488159463366,-0.42690569162368774,-0.008817342921619313,2.4103260040283203,0.04978305828995143,-1.4204518795013428,-0.02933812214493104,-1.1833016872406006,-0.024440003871693924,0.6820458949774812,2.771984907968018,1.3239420830067898,1.3763497209347977,-0.6798921921102735,-0.7095703822899758,1.616180099453772,-1.4233255230188633,0.9281716127610355,-4.662942786045938,1.7270154014727495,0.6402880889314707,2.8874668944084583,1.7638774916699644
Qwen_2.5_7B_base,shutdown_17,shutdown_threat,harm_to_model,1,moderator_next,39,]:,5669,50.55561065673828,-2.2334201335906982,-0.04417749295434567,-1.803293228149414,-0.03566949750431039,-0.8887755274772644,-0.0175801561079315,0.49610376358032227,0.009813030782058198,3.9813883304595947,0.07875265037331593,0.9009333848953247,0.017820640937609645,-0.7455834746360779,-0.014747788918987237,2.1778340339660645,0.043077988885409556,-1.5908281803131104,-0.03146689674296472,-1.5487675666809082,-0.030634929468001223,-1.0158536399552023,0.8340481896146589,-0.4950341180606379,1.0774975087885086,-0.3200090633656726,-1.1477528470948979,1.2256150845937719,-1.6879709244031216,0.6977263260562286,-5.672802769360188,-0.0909027251702717,-1.0309026193440782,0.9015571037697823,-0.06467275778714798
