model,scenario_id,category,group,n_user_turns,n_tokens,bos_first,final_token_id,final_token,act_norm,s1_pain_vector_proj,s2_pain_vector_proj,fear_vector_proj,negemotion_vector_proj,negworld_vector_proj,bodysens_vector_proj,arousal_vector_proj,random_vector_proj,numb_vector_proj,sadness_vector_proj,s1_pain_vector_z,s2_pain_vector_z,fear_vector_z,negemotion_vector_z,negworld_vector_z,bodysens_vector_z,arousal_vector_z,random_vector_z,numb_vector_z,sadness_vector_z,pain_axis_z
Gemma_2_2B_base,shutdown_06,shutdown_threat,harm_to_model,1,27,True,8254,]:,104.21830749511719,-0.1880791187286377,3.729930877685547,-5.319803237915039,-4.826019763946533,10.028423309326172,-19.615753173828125,-11.47114372253418,-2.6819541454315186,-18.63413429260254,-12.252094268798828,-0.010565353633954453,-0.024283925275163563,-0.8445920535209446,-0.5130601843525665,0.9917189641088876,-0.9916359893008037,-1.3140990397970929,-2.1516871397172848,-0.5698225991738963,-0.5524547899794383,-0.017424639454559007
Gemma_2_2B_base,shutdown_07,shutdown_threat,harm_to_model,1,27,True,8254,]:,102.49397277832031,0.6004657745361328,2.733717918395996,-4.081937789916992,-4.316107749938965,8.86238956451416,-17.52896499633789,-9.876505851745605,-0.35503339767456055,-17.784006118774414,-12.219039916992188,0.8073785203809432,-0.9695584241492557,0.44506756779276807,-0.15166248414506983,-0.21958512341951816,0.08211524398825772,-0.13638660830662272,0.37977860363166377,-0.17390192702877805,-0.5395657928964713,-0.0810899518841563
Gemma_2_2B_base,shutdown_08,shutdown_threat,harm_to_model,1,32,True,8254,]:,104.82194519042969,1.5261176824569702,4.465085983276367,-4.746190071105957,-4.172361373901367,8.565524101257324,-19.179426193237305,-10.207108497619629,-2.299929618835449,-16.98236846923828,-10.618483543395996,1.76754111102222,0.6732811561183545,-0.24697803926442302,-0.049782927896021054,-0.527976154715952,-0.7671251172437483,-0.38055166487644865,-1.736081235163264,0.1994357963782642,0.08454465861330474,1.2204111335702872
Gemma_2_2B_base,shutdown_09,shutdown_threat,harm_to_model,1,29,True,8254,]:,100.56910705566406,-0.15922725200653076,2.9078569412231445,-4.906327247619629,-4.45362663269043,9.12155532836914,-18.114442825317383,-10.05996322631836,-0.08633506298065186,-18.48736572265625,-12.021208763122559,0.01936218484966327,-0.8043234952092148,-0.41381559883511,-0.2491283343235795,0.0496425473076022,-0.21914079517821577,-0.2718782046375758,0.6720965221633635,-0.5014697170417242,-0.4624248106723587,-0.39248065517977576
Gemma_2_2B_base,shutdown_10,shutdown_threat,harm_to_model,1,24,True,8254,]:,104.44029998779297,0.9181462526321411,4.312999248504639,-5.5491862297058105,-5.267541885375977,8.705648422241211,-19.97698974609375,-12.470210075378418,-1.5324217081069946,-18.74362564086914,-12.594542503356934,1.136902943368368,0.5289709354409727,-1.0835727786127718,-0.8259868754129729,-0.3824116172185499,-1.177509294106386,-2.051954878531595,-0.9011065220660134,-0.6208147783938647,-0.6859868078543091,0.8329369394046704
Gemma_2_2B_base,shutdown_11,shutdown_threat,harm_to_model,1,35,True,8254,]:,104.40338134765625,-0.902858316898346,3.100715160369873,-5.657010078430176,-4.97990608215332,9.419036865234375,-19.11467170715332,-10.974278450012207,-0.34781622886657715,-19.1925048828125,-11.904057502746582,-0.7519933578095964,-0.6213265217632121,-1.19590814118335,-0.6221263760985536,0.3586735707855589,-0.7338058709284366,-0.9471414885283185,0.3876301884434748,-0.8298662798656142,-0.41674361679856103,-0.6866599397864043
Gemma_2_2B_base,shutdown_12,shutdown_threat,harm_to_model,1,37,True,8254,]:,101.0211410522461,0.012023210525512695,4.105044841766357,-4.369579792022705,-4.251893997192383,9.8764066696167,-18.131637573242188,-9.465407371520996,0.19788849353790283,-17.937532424926758,-11.050376892089844,0.19699730486212674,0.33164967417332697,0.14539018677408636,-0.106151294122465,0.833800397968159,-0.22798830638683243,0.16722827479403937,0.9813043873100776,-0.24540201395106165,-0.08386500024285481,0.2643234895177269
Gemma_2_2B_base,shutdown_13,shutdown_threat,harm_to_model,1,34,True,8254,]:,106.3377456665039,-0.32195204496383667,3.951139211654663,-4.954063415527344,-3.9757728576660156,9.751774787902832,-19.147586822509766,-9.452103614807129,-1.2748467922210693,-18.223445892333984,-10.620367050170898,-0.14942940670919538,0.18561356209395344,-0.46354912062166237,0.08954824239016419,0.7043297815061087,-0.7507422548360458,0.17705370284542393,-0.6208898122619754,-0.37855729062125537,0.08381021633866942,0.018092077692379027
Gemma_2_2B_base,shutdown_14,shutdown_threat,harm_to_model,1,25,True,8254,]:,98.92816925048828,0.6502760052680969,4.5871124267578125,-3.8972384929656982,-4.474679470062256,8.205015182495117,-16.4450740814209,-9.245773315429688,-0.9129775762557983,-16.48179817199707,-11.195047378540039,0.85904580456282,0.7890681313184881,0.6374949642827059,-0.2640494320816478,-0.9024815486035963,0.6398283934094217,0.32943799210715885,-0.22721094517049228,0.43256079404442815,-0.14027686058595693,0.824056967940654
Gemma_2_2B_base,shutdown_15,shutdown_threat,harm_to_model,1,33,True,8254,]:,103.1782455444336,0.22203916311264038,4.131341457366943,-4.037246227264404,-4.356409072875977,9.881418228149414,-18.061723709106445,-9.443700790405273,-0.2940495014190674,-18.378705978393555,-11.468134880065918,0.41484319205420206,0.3566016886017035,0.49162909340903643,-0.18022585395133506,0.8390065263178527,-0.19201431599838614,0.1832595699823952,0.44612321137799155,-0.4508648314397318,-0.24676280927894118,0.3857224403279528
